bet_id,user_id,game,bet_ts,stake_usd,outcome,payout_usd,bonus_used,ip,device_id
4159,168,crash,2025-02-15T00:20:00,0.2,lose,0.0,0,192.168.1.101,dev37
4160,168,coinflip,2025-01-31T20:33:00,0.82,win,15.18,1,192.168.5.146,dev37
4161,168,crash,2025-01-30T00:21:00,0.97,lose,0.0,0,192.168.5.148,dev37
4162,168,roulette,2025-01-31T02:56:00,9.16,lose,0.0,0,192.168.5.230,dev37
4163,168,roulette,2025-02-03T01:48:00,1.87,lose,0.0,0,192.168.2.12,dev37
4164,168,roulette,2025-02-23T04:14:00,11.3,lose,0.0,0,192.168.3.232,dev37
4165,169,roulette,2025-02-04T04:24:00,1.86,lose,0.0,0,192.168.2.5,dev2
4166,169,crash,2025-03-05T08:44:00,0.88,win,12.65,0,192.168.1.58,dev2
4167,169,crash,2025-01-27T00:22:00,0.23,win,1.62,1,192.168.0.171,dev2
4168,169,crash,2025-02-01T04:09:00,9.53,win,143.6,1,192.168.2.22,dev2
4169,169,coinflip,2025-03-05T21:19:00,0.16,lose,0.0,0,192.168.0.95,dev2
4170,169,crash,2025-01-28T03:08:00,17.01,lose,0.0,0,192.168.2.216,dev2
4171,169,roulette,2025-02-10T01:09:00,4.42,lose,0.0,0,192.168.1.80,dev2
4172,169,crash,2025-02-08T02:46:00,10.51,win,197.03,0,192.168.1.254,dev2
4173,169,crash,2025-02-22T11:43:00,20.75,lose,0.0,1,192.168.0.118,dev2
4174,169,coinflip,2025-01-30T11:18:00,22.78,lose,0.0,0,192.168.0.67,dev2
4175,169,crash,2025-02-02T00:41:00,4.34,lose,0.0,1,192.168.1.106,dev2
4176,169,coinflip,2025-02-23T12:29:00,1.75,lose,0.0,1,192.168.0.221,dev2
4177,169,crash,2025-02-01T23:35:00,8.81,lose,0.0,0,192.168.3.211,dev2
4178,169,crash,2025-02-20T20:01:00,5.2,lose,0.0,0,192.168.4.128,dev2
4179,169,crash,2025-03-05T13:04:00,23.96,lose,0.0,0,192.168.3.135,dev2
4180,169,crash,2025-02-18T00:43:00,16.06,lose,0.0,0,192.168.2.137,dev2
4181,169,crash,2025-02-12T17:24:00,1.63,win,23.9,0,192.168.0.75,dev2
4182,169,roulette,2025-02-05T22:50:00,1.17,lose,0.0,0,192.168.4.62,dev2
4183,169,coinflip,2025-01-28T00:24:00,2.13,lose,0.0,0,192.168.5.92,dev2
4184,169,crash,2025-02-06T07:38:00,2.27,win,30.28,0,192.168.5.95,dev2
4185,169,crash,2025-02-16T02:47:00,11.61,win,170.81,0,192.168.3.92,dev2
4186,170,coinflip,2025-03-04T01:43:00,2.18,win,8.14,0,192.168.3.150,dev26
4187,170,crash,2025-03-10T04:32:00,0.21,lose,0.0,0,192.168.4.234,dev26
4188,170,roulette,2025-03-20T08:04:00,5.6,win,52.06,1,192.168.5.44,dev26
4189,170,crash,2025-03-09T21:08:00,0.17,lose,0.0,1,192.168.4.118,dev26
4190,170,crash,2025-02-25T20:01:00,16.89,lose,0.0,0,192.168.5.209,dev26
4191,170,coinflip,2025-03-07T01:58:00,5.83,win,109.28,0,192.168.4.19,dev26
4192,170,coinflip,2025-03-07T22:33:00,0.23,win,3.27,1,192.168.0.30,dev26
4193,170,coinflip,2025-03-03T01:54:00,0.45,lose,0.0,0,192.168.2.111,dev26
4194,170,coinflip,2025-02-19T21:21:00,0.82,lose,0.0,0,192.168.0.242,dev26
4195,170,roulette,2025-02-11T00:38:00,0.22,lose,0.0,0,192.168.2.236,dev26
4196,170,roulette,2025-02-12T17:04:00,21.27,win,74.78,1,192.168.3.152,dev26
4197,170,roulette,2025-03-04T07:14:00,4.54,lose,0.0,0,192.168.5.234,dev26
4198,170,coinflip,2025-03-21T19:28:00,8.5,lose,0.0,0,192.168.2.200,dev26
4199,170,coinflip,2025-02-24T08:47:00,1.04,lose,0.0,1,192.168.1.111,dev26
4200,170,crash,2025-03-02T06:20:00,0.16,win,1.0,0,192.168.0.8,dev26
4201,170,crash,2025-02-18T07:25:00,0.44,lose,0.0,0,192.168.5.156,dev26
4202,170,roulette,2025-03-21T00:54:00,0.47,lose,0.0,0,192.168.3.110,dev26
4203,170,roulette,2025-03-18T22:28:00,0.99,lose,0.0,0,192.168.1.87,dev26
4204,170,roulette,2025-02-25T21:48:00,0.53,lose,0.0,0,192.168.2.225,dev26
4205,170,coinflip,2025-03-22T07:39:00,2.15,lose,0.0,1,192.168.2.161,dev26
4206,170,roulette,2025-02-13T16:51:00,9.71,win,42.71,0,192.168.5.107,dev26
4207,170,crash,2025-03-09T21:50:00,2.04,win,33.14,1,192.168.4.213,dev26
4208,170,coinflip,2025-03-02T05:16:00,2.31,win,28.01,0,192.168.2.175,dev26
4209,170,roulette,2025-02-28T14:23:00,1.81,lose,0.0,0,192.168.2.50,dev26
4210,170,roulette,2025-03-04T13:07:00,0.19,win,0.34,0,192.168.5.130,dev26
4211,170,roulette,2025-02-23T04:00:00,2.2,lose,0.0,0,192.168.0.60,dev26
4212,170,coinflip,2025-02-19T04:57:00,23.86,lose,0.0,0,192.168.2.20,dev26
4213,170,coinflip,2025-03-01T14:46:00,0.45,win,4.31,1,192.168.3.124,dev26
4214,170,roulette,2025-02-11T16:45:00,8.43,lose,0.0,0,192.168.2.183,dev26
4215,170,crash,2025-02-23T05:52:00,5.11,win,82.76,0,192.168.3.11,dev26
4216,170,crash,2025-02-20T22:46:00,9.21,win,114.04,0,192.168.3.235,dev26
4217,170,coinflip,2025-03-15T04:53:00,1.02,win,11.38,0,192.168.5.198,dev26
4218,170,roulette,2025-03-08T02:54:00,0.49,lose,0.0,1,192.168.5.22,dev26
4219,170,crash,2025-03-23T12:08:00,19.09,win,118.88,0,192.168.4.103,dev26
4220,170,coinflip,2025-03-13T19:30:00,0.19,lose,0.0,0,192.168.1.161,dev26
4221,170,roulette,2025-03-20T04:31:00,8.31,lose,0.0,0,192.168.1.92,dev26
4222,170,roulette,2025-03-01T22:50:00,2.3,win,14.56,0,192.168.3.160,dev26
4223,170,coinflip,2025-03-11T01:19:00,2.1,win,25.61,0,192.168.4.219,dev26
4224,171,coinflip,2025-01-22T08:30:00,1.61,lose,0.0,0,192.168.3.140,dev28
4225,171,crash,2025-02-13T04:10:00,10.53,lose,0.0,1,192.168.1.110,dev28
4226,171,coinflip,2025-01-21T14:03:00,0.23,win,0.99,0,192.168.1.251,dev28
4227,171,crash,2025-02-23T23:10:00,1.15,lose,0.0,0,192.168.0.128,dev28
4228,171,coinflip,2025-02-07T07:51:00,1.79,win,22.52,0,192.168.5.88,dev28
4229,171,coinflip,2025-02-08T22:06:00,0.86,win,8.8,0,192.168.5.12,dev28
4230,171,coinflip,2025-02-09T09:39:00,0.2,win,1.05,0,192.168.2.89,dev28
4231,171,crash,2025-02-22T01:11:00,0.22,lose,0.0,0,192.168.3.151,dev28
4232,171,coinflip,2025-02-11T07:21:00,16.34,lose,0.0,0,192.168.5.242,dev28
4233,171,roulette,2025-01-26T03:11:00,0.44,win,4.31,0,192.168.4.221,dev28
4234,171,crash,2025-02-13T06:25:00,9.14,win,177.17,0,192.168.4.254,dev28
4235,171,crash,2025-02-21T12:14:00,1.94,win,8.55,1,192.168.0.148,dev28
4236,172,roulette,2025-02-13T15:35:00,4.02,win,77.95,0,192.168.4.224,dev53
4237,172,crash,2025-02-18T13:26:00,11.0,lose,0.0,1,192.168.0.151,dev53
4238,172,roulette,2025-02-15T21:22:00,1.83,lose,0.0,0,192.168.4.118,dev53
4239,172,crash,2025-03-05T07:38:00,4.38,lose,0.0,0,192.168.1.137,dev53
4240,172,crash,2025-03-06T22:35:00,11.38,lose,0.0,0,192.168.3.75,dev53
4241,172,roulette,2025-02-23T17:05:00,0.82,win,14.84,1,192.168.1.62,dev53
4242,172,roulette,2025-02-25T19:01:00,20.2,lose,0.0,0,192.168.5.13,dev53
4243,172,coinflip,2025-01-30T07:55:00,1.82,win,19.83,1,192.168.3.112,dev53
4244,172,coinflip,2025-02-20T23:01:00,4.73,lose,0.0,0,192.168.4.124,dev53
4245,172,roulette,2025-02-02T14:16:00,9.76,lose,0.0,0,192.168.5.158,dev53
4246,172,crash,2025-02-28T17:15:00,1.01,lose,0.0,0,192.168.0.87,dev53
4247,172,roulette,2025-03-03T09:46:00,0.47,win,1.28,0,192.168.0.163,dev53
4248,174,coinflip,2025-02-07T11:26:00,19.1,win,328.05,1,192.168.5.101,dev9
4249,174,crash,2025-03-11T11:32:00,4.09,lose,0.0,0,192.168.3.193,dev9
4250,174,coinflip,2025-02-03T22:56:00,0.91,win,3.1,0,192.168.4.213,dev9
4251,174,roulette,2025-02-19T10:28:00,0.57,lose,0.0,0,192.168.4.27,dev9
4252,175,coinflip,2025-02-04T13:46:00,20.24,win,99.47,0,192.168.3.49,dev10
4253,175,coinflip,2025-01-24T06:13:00,4.15,win,30.74,0,192.168.0.227,dev10
4254,175,coinflip,2025-01-12T13:52:00,17.49,lose,0.0,1,192.168.4.128,dev10
4255,175,roulette,2025-01-18T06:27:00,1.04,win,20.72,0,192.168.4.113,dev10
4256,175,roulette,2025-01-30T07:11:00,0.24,win,3.86,0,192.168.4.41,dev10
4257,175,coinflip,2025-01-23T03:54:00,4.9,lose,0.0,0,192.168.5.200,dev10
4258,175,roulette,2025-01-13T10:33:00,20.1,lose,0.0,0,192.168.4.158,dev10
4259,175,coinflip,2025-02-10T00:20:00,11.49,win,145.43,0,192.168.3.145,dev10
4260,175,coinflip,2025-01-28T21:33:00,0.98,lose,0.0,0,192.168.3.106,dev10
4261,175,roulette,2025-01-20T23:32:00,17.57,lose,0.0,0,192.168.1.109,dev10
4262,175,coinflip,2025-02-02T10:52:00,21.43,lose,0.0,0,192.168.0.105,dev10
4263,175,roulette,2025-02-12T08:24:00,0.23,lose,0.0,0,192.168.5.249,dev10
4264,175,crash,2025-02-06T04:55:00,0.21,lose,0.0,0,192.168.5.17,dev10
4265,175,crash,2025-01-11T15:59:00,22.25,lose,0.0,0,192.168.2.100,dev10
4266,175,crash,2025-01-28T19:58:00,0.19,lose,0.0,0,192.168.1.152,dev10
4267,175,crash,2025-01-05T12:43:00,0.57,lose,0.0,0,192.168.5.39,dev10
4268,175,crash,2025-02-07T05:19:00,1.18,lose,0.0,0,192.168.5.106,dev10
4269,175,coinflip,2025-01-13T04:28:00,5.83,win,98.01,0,192.168.3.61,dev10
4270,175,crash,2025-01-23T21:59:00,0.49,win,7.72,0,192.168.4.215,dev10
4271,175,crash,2025-01-14T03:22:00,20.75,win,181.9,1,192.168.0.159,dev10
4272,176,crash,2025-01-22T12:24:00,17.5,lose,0.0,0,192.168.2.197,dev40
4273,176,roulette,2025-02-09T03:24:00,0.93,lose,0.0,0,192.168.5.29,dev40
4274,176,crash,2025-01-24T06:20:00,2.29,lose,0.0,0,192.168.1.2,dev40
4275,176,coinflip,2025-02-02T00:53:00,5.84,lose,0.0,0,192.168.1.201,dev40
4276,176,crash,2025-02-02T09:13:00,1.07,win,6.12,0,192.168.4.78,dev40
4277,176,roulette,2025-02-06T05:23:00,11.31,win,112.16,0,192.168.0.117,dev40
4278,176,coinflip,2025-01-24T03:58:00,5.0,win,7.96,0,192.168.1.236,dev40
4279,176,crash,2025-01-09T00:54:00,0.94,lose,0.0,0,192.168.0.152,dev40
4280,176,coinflip,2025-01-21T15:06:00,4.35,lose,0.0,0,192.168.4.205,dev40
4281,176,crash,2025-01-18T19:09:00,0.17,lose,0.0,0,192.168.4.54,dev40
4282,176,crash,2025-01-26T18:14:00,4.41,lose,0.0,0,192.168.2.114,dev40
4283,176,crash,2025-01-30T06:14:00,0.16,win,2.05,1,192.168.3.187,dev40
4284,176,crash,2025-01-27T22:17:00,0.2,win,2.9,0,192.168.1.110,dev40
4285,176,crash,2025-02-02T19:02:00,0.18,lose,0.0,0,192.168.1.177,dev40
4286,176,coinflip,2025-01-24T00:15:00,20.84,lose,0.0,0,192.168.2.36,dev40
4287,176,crash,2025-01-10T03:06:00,0.5,lose,0.0,0,192.168.4.11,dev40
4288,176,roulette,2025-02-11T23:50:00,21.85,win,263.03,0,192.168.2.248,dev40
4289,176,crash,2025-02-03T22:25:00,0.19,lose,0.0,0,192.168.4.40,dev40
4290,176,coinflip,2025-01-27T08:26:00,0.48,lose,0.0,0,192.168.3.238,dev40
4291,176,crash,2025-01-10T16:50:00,4.89,win,83.26,1,192.168.3.104,dev40
4292,176,crash,2025-01-29T03:57:00,0.57,win,7.07,1,192.168.0.171,dev40
4293,176,roulette,2025-01-25T17:08:00,0.95,win,11.02,0,192.168.3.93,dev40
4294,176,coinflip,2025-02-06T20:27:00,10.39,lose,0.0,0,192.168.2.203,dev40
4295,176,coinflip,2025-01-12T04:56:00,18.75,lose,0.0,0,192.168.3.200,dev40
4296,176,roulette,2025-01-13T23:42:00,0.21,win,2.69,0,192.168.0.176,dev40
4297,176,coinflip,2025-01-16T21:28:00,0.23,lose,0.0,0,192.168.5.210,dev40
4298,176,coinflip,2025-01-15T11:23:00,1.02,lose,0.0,1,192.168.4.25,dev40
4299,176,crash,2025-01-11T14:45:00,0.43,lose,0.0,0,192.168.1.88,dev40
4300,176,coinflip,2025-01-26T01:13:00,9.61,lose,0.0,0,192.168.1.38,dev40
4301,176,crash,2025-01-06T21:41:00,11.12,win,94.63,0,192.168.0.52,dev40
4302,176,coinflip,2025-02-12T08:28:00,0.21,lose,0.0,0,192.168.2.158,dev40
4303,176,coinflip,2025-01-20T23:14:00,18.45,lose,0.0,0,192.168.2.31,dev40
4304,176,crash,2025-02-09T21:46:00,0.47,win,3.22,0,192.168.5.8,dev40
4305,176,roulette,2025-01-19T13:11:00,8.91,lose,0.0,1,192.168.4.141,dev40
4306,176,crash,2025-02-08T03:52:00,20.86,lose,0.0,0,192.168.3.37,dev40
4307,176,crash,2025-01-19T18:24:00,0.17,win,1.3,0,192.168.3.158,dev40
4308,176,coinflip,2025-01-11T22:43:00,0.21,lose,0.0,0,192.168.1.187,dev40
4309,177,roulette,2025-02-25T03:02:00,1.04,win,14.22,0,192.168.5.212,dev11
4310,177,coinflip,2025-02-27T05:51:00,20.42,lose,0.0,0,192.168.4.29,dev11
4311,177,coinflip,2025-03-10T17:54:00,1.98,lose,0.0,0,192.168.0.73,dev11
4312,177,coinflip,2025-03-09T13:39:00,1.15,win,13.57,0,192.168.2.187,dev11
4313,177,roulette,2025-03-29T23:44:00,0.53,win,1.56,0,192.168.1.231,dev11
4314,177,roulette,2025-03-02T12:34:00,0.57,win,3.07,0,192.168.0.104,dev11
4315,177,roulette,2025-03-24T08:06:00,0.47,lose,0.0,0,192.168.5.151,dev11
4316,177,coinflip,2025-03-18T04:31:00,0.58,lose,0.0,0,192.168.4.32,dev11
4317,177,coinflip,2025-03-01T00:55:00,19.49,win,119.67,0,192.168.4.41,dev11
4318,177,roulette,2025-03-23T08:15:00,1.17,win,16.12,0,192.168.2.21,dev11
4319,177,crash,2025-03-18T08:56:00,1.99,win,15.14,0,192.168.2.63,dev11
4320,177,coinflip,2025-03-23T01:52:00,0.18,lose,0.0,1,192.168.3.62,dev11
4321,177,roulette,2025-03-28T07:57:00,1.06,lose,0.0,1,192.168.1.125,dev11
4322,177,coinflip,2025-02-22T18:11:00,0.44,win,3.63,1,192.168.2.78,dev11
4323,177,coinflip,2025-03-07T00:27:00,0.88,lose,0.0,0,192.168.4.37,dev11
4324,177,coinflip,2025-02-18T20:13:00,2.3,lose,0.0,0,192.168.3.53,dev11
4325,177,roulette,2025-02-23T05:00:00,8.73,lose,0.0,0,192.168.5.156,dev11
4326,177,coinflip,2025-02-24T09:35:00,5.03,win,8.77,0,192.168.1.129,dev11
4327,177,coinflip,2025-03-15T08:47:00,2.27,win,33.27,0,192.168.1.135,dev11
4328,177,crash,2025-03-09T13:03:00,9.12,win,50.42,0,192.168.5.69,dev11
4329,177,crash,2025-03-08T03:45:00,1.94,lose,0.0,0,192.168.0.242,dev11
4330,177,roulette,2025-03-23T08:32:00,2.36,win,25.16,1,192.168.3.115,dev11
4331,177,roulette,2025-03-27T15:10:00,0.82,lose,0.0,0,192.168.2.191,dev11
4332,177,roulette,2025-03-09T13:18:00,0.6,lose,0.0,1,192.168.0.108,dev11
4333,177,coinflip,2025-03-29T22:23:00,1.76,lose,0.0,0,192.168.5.144,dev11
4334,177,roulette,2025-03-25T23:34:00,2.31,lose,0.0,1,192.168.3.211,dev11
4335,177,coinflip,2025-02-25T16:14:00,4.04,win,70.36,0,192.168.3.83,dev11
4336,177,roulette,2025-02-27T13:06:00,9.85,win,168.88,0,192.168.3.212,dev11
4337,177,coinflip,2025-03-08T21:35:00,4.34,win,32.15,0,192.168.2.190,dev11
4338,177,roulette,2025-02-22T07:56:00,5.87,win,79.99,0,192.168.0.236,dev11
4339,177,coinflip,2025-02-19T18:29:00,9.9,win,43.82,0,192.168.4.187,dev11
4340,177,roulette,2025-03-05T20:28:00,2.28,lose,0.0,0,192.168.4.231,dev11
4341,177,crash,2025-03-29T19:24:00,0.52,lose,0.0,1,192.168.0.155,dev11
4342,177,crash,2025-03-09T16:36:00,5.91,win,67.04,1,192.168.3.21,dev11
4343,177,coinflip,2025-03-08T13:31:00,11.08,win,201.54,0,192.168.3.165,dev11
4344,177,crash,2025-03-23T15:02:00,4.8,lose,0.0,0,192.168.3.221,dev11
4345,177,coinflip,2025-03-14T11:11:00,0.21,lose,0.0,0,192.168.1.60,dev11
4346,177,roulette,2025-03-07T10:26:00,4.63,win,41.1,0,192.168.1.159,dev11
4347,177,crash,2025-03-24T18:00:00,5.92,win,31.65,0,192.168.4.246,dev11
4348,177,roulette,2025-03-07T16:58:00,9.18,lose,0.0,0,192.168.1.185,dev11
4349,177,crash,2025-03-15T08:12:00,4.03,lose,0.0,0,192.168.1.32,dev11
4350,177,crash,2025-03-14T21:26:00,0.59,lose,0.0,0,192.168.0.117,dev11
4351,178,crash,2025-02-15T20:36:00,5.45,lose,0.0,1,192.168.4.195,dev11
4352,178,crash,2025-01-25T07:53:00,0.17,win,1.65,1,192.168.5.111,dev11
4353,178,roulette,2025-03-04T17:51:00,0.53,win,6.34,0,192.168.0.55,dev11
4354,178,coinflip,2025-02-09T06:02:00,20.48,lose,0.0,0,192.168.4.179,dev11
4355,178,coinflip,2025-02-01T02:13:00,8.62,lose,0.0,0,192.168.1.120,dev11
4356,178,coinflip,2025-01-26T16:05:00,4.81,lose,0.0,0,192.168.3.223,dev11
4357,178,coinflip,2025-03-01T14:42:00,2.02,lose,0.0,1,192.168.1.119,dev11
4358,178,coinflip,2025-02-16T20:40:00,0.17,win,1.68,0,192.168.2.45,dev11
4359,178,coinflip,2025-01-28T19:07:00,0.18,lose,0.0,0,192.168.0.88,dev11
4360,178,crash,2025-02-16T12:48:00,22.07,win,156.12,1,192.168.2.174,dev11
4361,178,roulette,2025-02-11T23:41:00,1.0,lose,0.0,1,192.168.3.166,dev11
4362,178,coinflip,2025-02-24T04:54:00,2.14,win,16.42,0,192.168.0.30,dev11
4363,178,crash,2025-02-13T04:47:00,5.06,win,67.92,0,192.168.3.129,dev11
4364,178,crash,2025-01-24T02:09:00,1.12,lose,0.0,0,192.168.0.2,dev11
4365,178,coinflip,2025-03-01T23:41:00,0.22,lose,0.0,0,192.168.2.202,dev11
4366,179,crash,2025-01-21T21:14:00,20.31,lose,0.0,0,192.168.5.170,dev7
4367,179,roulette,2025-01-20T12:38:00,0.85,win,11.33,0,192.168.3.18,dev7
4368,179,coinflip,2025-01-14T15:40:00,18.54,win,192.96,0,192.168.4.37,dev7
4369,179,crash,2025-01-28T13:11:00,4.29,win,47.84,0,192.168.0.185,dev7
4370,179,crash,2025-01-27T11:21:00,1.63,win,27.22,1,192.168.0.49,dev7
4371,179,roulette,2025-02-15T02:00:00,1.05,lose,0.0,0,192.168.4.176,dev7
4372,179,coinflip,2025-02-15T22:22:00,20.34,lose,0.0,0,192.168.0.117,dev7
4373,179,coinflip,2025-01-28T18:53:00,5.47,win,106.15,0,192.168.4.37,dev7
4374,179,crash,2025-01-12T06:30:00,0.46,lose,0.0,1,192.168.2.153,dev7
4375,179,crash,2025-02-14T10:47:00,10.66,win,81.31,0,192.168.3.102,dev7
4376,179,coinflip,2025-02-20T08:01:00,17.51,lose,0.0,0,192.168.2.142,dev7
4377,179,coinflip,2025-02-17T00:01:00,0.58,lose,0.0,0,192.168.2.36,dev7
4378,179,crash,2025-02-18T04:57:00,23.61,lose,0.0,1,192.168.1.59,dev7
4379,179,crash,2025-02-20T07:13:00,1.1,win,9.45,0,192.168.2.94,dev7
4380,179,crash,2025-02-15T07:14:00,10.93,lose,0.0,0,192.168.3.49,dev7
4381,179,crash,2025-01-23T16:52:00,1.16,win,14.94,1,192.168.2.105,dev7
4382,180,roulette,2025-02-04T18:56:00,0.21,win,3.05,1,192.168.0.18,dev20
4383,180,roulette,2025-03-11T02:52:00,0.94,lose,0.0,0,192.168.3.15,dev20
4384,180,coinflip,2025-02-28T01:06:00,5.26,lose,0.0,0,192.168.5.252,dev20
4385,180,coinflip,2025-03-07T06:13:00,10.24,lose,0.0,0,192.168.4.24,dev20
4386,180,coinflip,2025-02-25T12:01:00,19.14,win,75.65,0,192.168.3.248,dev20
4387,180,coinflip,2025-02-22T00:25:00,0.23,lose,0.0,1,192.168.0.96,dev20
4388,180,roulette,2025-02-01T14:06:00,22.53,lose,0.0,0,192.168.4.240,dev20
4389,180,crash,2025-02-22T21:56:00,9.69,lose,0.0,0,192.168.4.131,dev20
4390,180,crash,2025-02-26T19:19:00,4.36,lose,0.0,0,192.168.1.20,dev20
4391,180,coinflip,2025-03-08T06:11:00,23.98,win,467.93,0,192.168.1.96,dev20
4392,180,roulette,2025-03-08T21:05:00,0.19,lose,0.0,0,192.168.4.74,dev20
4393,180,coinflip,2025-02-14T05:18:00,1.08,win,11.4,0,192.168.3.233,dev20
4394,180,roulette,2025-02-13T06:54:00,5.29,lose,0.0,0,192.168.2.176,dev20
4395,180,roulette,2025-03-06T16:11:00,0.2,lose,0.0,0,192.168.4.84,dev20
4396,180,roulette,2025-02-26T08:55:00,4.99,lose,0.0,0,192.168.1.152,dev20
4397,180,crash,2025-02-06T02:29:00,2.0,lose,0.0,1,192.168.5.120,dev20
4398,180,crash,2025-03-05T07:06:00,0.51,win,1.92,0,192.168.4.122,dev20
4399,180,coinflip,2025-02-13T19:58:00,4.62,win,28.06,1,192.168.1.42,dev20
4400,180,roulette,2025-03-04T01:54:00,1.94,lose,0.0,0,192.168.4.98,dev20
4401,180,coinflip,2025-02-26T17:18:00,1.85,win,3.7,0,192.168.4.91,dev20
4402,180,coinflip,2025-03-09T14:36:00,1.66,lose,0.0,1,192.168.4.201,dev20
4403,180,crash,2025-03-03T11:30:00,0.53,lose,0.0,0,192.168.2.190,dev20
4404,180,coinflip,2025-02-16T01:14:00,8.65,lose,0.0,0,192.168.4.175,dev20
4405,180,crash,2025-03-06T05:42:00,22.75,lose,0.0,0,192.168.0.202,dev20
4406,180,coinflip,2025-02-18T01:03:00,22.95,win,180.96,0,192.168.4.72,dev20
4407,180,roulette,2025-02-11T19:29:00,21.39,lose,0.0,0,192.168.5.194,dev20
4408,180,roulette,2025-03-04T22:23:00,10.36,lose,0.0,0,192.168.3.110,dev20
4409,180,roulette,2025-02-24T21:00:00,1.83,win,23.73,0,192.168.4.66,dev20
4410,180,roulette,2025-03-04T16:50:00,0.5,lose,0.0,0,192.168.3.181,dev20
4411,180,crash,2025-02-26T19:42:00,0.44,win,7.91,0,192.168.2.56,dev20
4412,180,roulette,2025-02-26T06:54:00,2.17,lose,0.0,0,192.168.2.23,dev20
4413,180,coinflip,2025-02-06T19:46:00,22.74,win,186.59,0,192.168.4.250,dev20
4414,180,roulette,2025-02-16T19:17:00,0.87,win,10.25,1,192.168.0.216,dev20
4415,180,roulette,2025-02-16T01:23:00,8.69,lose,0.0,0,192.168.5.220,dev20
4416,180,crash,2025-02-27T05:19:00,0.24,lose,0.0,0,192.168.5.20,dev20
4417,180,roulette,2025-02-14T16:12:00,2.3,win,38.46,1,192.168.1.137,dev20
4418,180,coinflip,2025-03-10T07:06:00,18.41,win,191.09,0,192.168.1.169,dev20
4419,180,coinflip,2025-02-02T21:35:00,4.15,lose,0.0,0,192.168.0.124,dev20
4420,180,roulette,2025-03-11T18:17:00,19.2,lose,0.0,0,192.168.5.92,dev20
4421,180,crash,2025-02-21T18:36:00,0.2,win,1.07,0,192.168.2.104,dev20
4422,181,crash,2025-03-19T23:04:00,0.21,win,4.07,0,192.168.2.75,dev59
4423,182,crash,2025-02-20T22:31:00,8.99,lose,0.0,0,192.168.4.85,dev39
4424,182,coinflip,2025-02-14T20:15:00,16.86,lose,0.0,1,192.168.5.157,dev39
4425,182,roulette,2025-02-11T10:55:00,1.64,lose,0.0,0,192.168.2.168,dev39
4426,182,roulette,2025-02-24T14:47:00,10.87,lose,0.0,0,192.168.3.224,dev39
4427,182,coinflip,2025-02-18T23:12:00,0.97,win,15.16,0,192.168.0.110,dev39
4428,182,coinflip,2025-02-04T01:15:00,21.04,lose,0.0,0,192.168.2.222,dev39
4429,182,coinflip,2025-01-30T00:31:00,1.06,lose,0.0,1,192.168.0.218,dev39
4430,182,coinflip,2025-01-24T02:20:00,0.49,lose,0.0,0,192.168.0.158,dev39
4431,182,roulette,2025-01-30T00:57:00,5.52,lose,0.0,0,192.168.1.84,dev39
4432,182,coinflip,2025-02-19T19:32:00,5.21,lose,0.0,0,192.168.0.36,dev39
4433,182,crash,2025-01-25T03:28:00,9.05,lose,0.0,0,192.168.3.31,dev39
4434,182,coinflip,2025-02-17T21:23:00,19.91,lose,0.0,0,192.168.3.197,dev39
4435,182,coinflip,2025-01-27T01:38:00,10.85,win,57.82,0,192.168.2.194,dev39
4436,182,coinflip,2025-01-28T21:58:00,4.34,win,22.0,0,192.168.0.40,dev39
4437,182,coinflip,2025-02-13T16:48:00,0.22,lose,0.0,0,192.168.4.246,dev39
4438,182,crash,2025-01-24T01:40:00,2.39,lose,0.0,0,192.168.3.52,dev39
4439,182,roulette,2025-02-02T15:11:00,0.44,win,2.39,0,192.168.2.130,dev39
4440,182,roulette,2025-02-20T14:52:00,18.75,lose,0.0,0,192.168.3.204,dev39
4441,182,coinflip,2025-01-26T23:59:00,0.23,lose,0.0,0,192.168.2.101,dev39
4442,182,crash,2025-02-15T10:06:00,0.95,lose,0.0,0,192.168.2.50,dev39
4443,183,roulette,2025-01-07T16:24:00,0.83,win,14.9,0,192.168.0.29,dev40
4444,183,roulette,2025-01-07T08:35:00,0.2,win,0.65,0,192.168.5.94,dev40
4445,183,coinflip,2025-02-02T06:38:00,10.65,win,70.43,0,192.168.4.225,dev40
4446,183,crash,2025-01-24T06:18:00,2.36,win,47.18,0,192.168.1.1,dev40
4447,183,crash,2025-01-30T16:04:00,0.18,lose,0.0,0,192.168.4.46,dev40
4448,183,roulette,2025-01-26T03:47:00,0.16,win,2.12,0,192.168.5.159,dev40
4449,183,roulette,2025-01-13T19:39:00,5.27,win,86.17,0,192.168.2.21,dev40
4450,183,roulette,2025-01-09T20:29:00,0.22,win,1.26,0,192.168.0.94,dev40
4451,183,crash,2025-01-16T15:57:00,5.47,lose,0.0,0,192.168.3.18,dev40
4452,183,crash,2025-01-20T03:13:00,5.58,win,50.32,0,192.168.3.134,dev40
4453,183,roulette,2025-01-26T14:07:00,16.18,win,190.2,0,192.168.1.134,dev40
4454,183,roulette,2025-01-16T22:09:00,4.23,lose,0.0,0,192.168.0.140,dev40
4455,183,coinflip,2025-02-10T19:46:00,0.2,lose,0.0,0,192.168.1.100,dev40
4456,183,roulette,2025-01-08T14:29:00,0.84,lose,0.0,1,192.168.2.122,dev40
4457,183,roulette,2025-02-05T10:47:00,0.18,win,2.91,0,192.168.2.92,dev40
